date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:01:26	111753/111753	U-----	200	untouched ('')	image/jpeg	etag:%22vd18%22	https://1.bp.blogspot.com/-Yn6PYL3YxCg/XbtAETJ1s3I/AAAAAAAADQg/7Pg4Pb3PGJABxEfW4e7KGXJcrfFUnbR5ACLcBGAsYHQ/s1600/017.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-Yn6PYL3YxCg/XbtAETJ1s3I/AAAAAAAADQg/7Pg4Pb3PGJABxEfW4e7KGXJcrfFUnbR5ACLcBGAsYHQ/s1600/017.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:01:47	126092/126092	U-----	200	untouched ('')	image/jpeg	etag:%22vd1b%22	https://1.bp.blogspot.com/-MlBu83Nd8GU/XbtAEnvxIkI/AAAAAAAADQk/hRNw1gS_e7oKH-FcUvszkzqVdk58cKbuQCLcBGAsYHQ/s1600/018.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-MlBu83Nd8GU/XbtAEnvxIkI/AAAAAAAADQk/hRNw1gS_e7oKH-FcUvszkzqVdk58cKbuQCLcBGAsYHQ/s1600/018.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:01	126342/126342	U-----	200	untouched ('')	image/jpeg	etag:%22vd17%22	https://1.bp.blogspot.com/-_q5yNXr7M5c/XbtAE7YRzgI/AAAAAAAADQo/NuSRJw3BQQw6Y9PI4A_80-X2kyR52cYiwCLcBGAsYHQ/s1600/019.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-_q5yNXr7M5c/XbtAE7YRzgI/AAAAAAAADQo/NuSRJw3BQQw6Y9PI4A_80-X2kyR52cYiwCLcBGAsYHQ/s1600/019.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:03	119388/119388	U-----	200	untouched ('')	image/jpeg	etag:%22vd1c%22	https://1.bp.blogspot.com/-AEBkrU6nUt0/XbtAE-Diq8I/AAAAAAAADQs/CTnWfeKeSF4pSZ17JIQEtoUHc2jeIqBGwCLcBGAsYHQ/s1600/020.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-AEBkrU6nUt0/XbtAE-Diq8I/AAAAAAAADQs/CTnWfeKeSF4pSZ17JIQEtoUHc2jeIqBGwCLcBGAsYHQ/s1600/020.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:13	240451/240451	U-----	200	untouched ('')	image/jpeg	etag:%22vd1b%22	https://1.bp.blogspot.com/-F1j4px5H7iE/XbtAFZpRy0I/AAAAAAAADQw/JhOn85U4kF4SYwkJ8bI0Y7qi9vx7b9NYgCLcBGAsYHQ/s1600/021.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-F1j4px5H7iE/XbtAFZpRy0I/AAAAAAAADQw/JhOn85U4kF4SYwkJ8bI0Y7qi9vx7b9NYgCLcBGAsYHQ/s1600/021.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:35	155735/155735	U-----	200	untouched ('')	image/jpeg	etag:%22vd1a%22	https://1.bp.blogspot.com/-7OdEbnE8kGY/XbtAFtRw8vI/AAAAAAAADQ0/SmRuTortPvghlCMFp1uXB72gU_obxhdAgCLcBGAsYHQ/s1600/022.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-7OdEbnE8kGY/XbtAFtRw8vI/AAAAAAAADQ0/SmRuTortPvghlCMFp1uXB72gU_obxhdAgCLcBGAsYHQ/s1600/022.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:49	142646/142646	U-----	200	untouched ('')	image/jpeg	etag:%22vd1a%22	https://1.bp.blogspot.com/-HbHwTrUC1h4/XbtAGPWGC7I/AAAAAAAADQ4/yeY6nB0qb3slsLNlOdOluTvnfKjRFaBKgCLcBGAsYHQ/s1600/023.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-HbHwTrUC1h4/XbtAGPWGC7I/AAAAAAAADQ4/yeY6nB0qb3slsLNlOdOluTvnfKjRFaBKgCLcBGAsYHQ/s1600/023.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:02:51	150675/150675	U-----	200	untouched ('')	image/jpeg	etag:%22vd17%22	https://1.bp.blogspot.com/-OeffHltmrKc/XbtAGS_FtgI/AAAAAAAADQ8/qtupaUjl4mQ6GiHKdAPIj50Kr974Bx2qgCLcBGAsYHQ/s1600/024.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-OeffHltmrKc/XbtAGS_FtgI/AAAAAAAADQ8/qtupaUjl4mQ6GiHKdAPIj50Kr974Bx2qgCLcBGAsYHQ/s1600/024.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:03:00	149080/149080	U-----	200	untouched ('')	image/jpeg	etag:%22vd18%22	https://1.bp.blogspot.com/-isiT3WXnh6Y/XbtAGhRssWI/AAAAAAAADRA/YblSV5xi1FoMWWt4I0g_K3CbuhHoROFKwCLcBGAsYHQ/s1600/025.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-isiT3WXnh6Y/XbtAGhRssWI/AAAAAAAADRA/YblSV5xi1FoMWWt4I0g_K3CbuhHoROFKwCLcBGAsYHQ/s1600/025.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:03:22	113826/113826	U-----	200	untouched ('')	image/jpeg	etag:%22vd19%22	https://1.bp.blogspot.com/-PWORs9zAtzc/XbtAGrUSbHI/AAAAAAAADRE/WV4xOX5_FcIu7dcu3zFiK_QuGmnMdmTCwCLcBGAsYHQ/s1600/026.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-PWORs9zAtzc/XbtAGrUSbHI/AAAAAAAADRE/WV4xOX5_FcIu7dcu3zFiK_QuGmnMdmTCwCLcBGAsYHQ/s1600/026.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:03:36	145597/145597	U-----	200	untouched ('')	image/jpeg	etag:%22vd18%22	https://1.bp.blogspot.com/-vkQAQTiwPek/XbtAG8bDsEI/AAAAAAAADRI/JL7yaOAfgLUdiKgG9KKvI1yqguctF0LTwCLcBGAsYHQ/s1600/027.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-vkQAQTiwPek/XbtAG8bDsEI/AAAAAAAADRI/JL7yaOAfgLUdiKgG9KKvI1yqguctF0LTwCLcBGAsYHQ/s1600/027.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:03:38	293709/293709	U-----	200	untouched ('')	image/jpeg	etag:%22vd1c%22	https://1.bp.blogspot.com/-7hExjc33WEw/XbtAHRCDx5I/AAAAAAAADRM/1e5dGbhhZ_42HQ_wO1Bi3kSGkc7ykwGdgCLcBGAsYHQ/s1600/028.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-7hExjc33WEw/XbtAHRCDx5I/AAAAAAAADRM/1e5dGbhhZ_42HQ_wO1Bi3kSGkc7ykwGdgCLcBGAsYHQ/s1600/028.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:03:48	133868/133868	U-----	200	untouched ('')	image/jpeg	etag:%22vd1a%22	https://1.bp.blogspot.com/-1sPGTvcWEa0/XbtAHV9XE4I/AAAAAAAADRQ/4DtOAFJMiVcpQlYkf7niW_e3OEf_QPWbgCLcBGAsYHQ/s1600/029.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-1sPGTvcWEa0/XbtAHV9XE4I/AAAAAAAADRQ/4DtOAFJMiVcpQlYkf7niW_e3OEf_QPWbgCLcBGAsYHQ/s1600/029.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:04:06	827/827	U--MC-	200	updated ('OK')	application/rss+xml	etag:%2224f04b53b337cab2cb44ea0fc5b6e7e0%22	https://read-claymore-online.com/manga/claymore-chapter-79/feed/	F:/My%20Web%20Sites/claymore/read-claymore-online.com/manga/claymore-chapter-79/feed/index.html	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:04:09	43340/43340	U-----	200	untouched ('')	image/jpeg	etag:%22vd1b%22	https://1.bp.blogspot.com/-JfBocbTmp2Q/XbtAHl4KSKI/AAAAAAAADRU/PTRyzoRrTDU-bqLdVJ_JEK59ta7880IpwCLcBGAsYHQ/s1600/030.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-JfBocbTmp2Q/XbtAHl4KSKI/AAAAAAAADRU/PTRyzoRrTDU-bqLdVJ_JEK59ta7880IpwCLcBGAsYHQ/s1600/030.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:04:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:04:07%20GMT	https://read-claymore-online.com/?p=1996	F:/My%20Web%20Sites/claymore/read-claymore-online.com/index9a80.html	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:04:23	144536/144536	U-----	200	untouched ('')	image/jpeg	etag:%22vd1c%22	https://1.bp.blogspot.com/-jW2Q08b-iFU/XbtAID6D3yI/AAAAAAAADRY/VKbt4I5oxnI5jCTsXV2d3gkfwT498FGhgCLcBGAsYHQ/s1600/031.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-jW2Q08b-iFU/XbtAID6D3yI/AAAAAAAADRY/VKbt4I5oxnI5jCTsXV2d3gkfwT498FGhgCLcBGAsYHQ/s1600/031.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-80/)
05:04:25	173288/173288	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-rjxkU3xzujM/Xbs_h-EG7FI/AAAAAAAADNU/jZ5zdL8o60ErQUPaF3TyTGrRhp6di9cZQCLcBGAsYHQ/s1600/001.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-rjxkU3xzujM/Xbs_h-EG7FI/AAAAAAAADNU/jZ5zdL8o60ErQUPaF3TyTGrRhp6di9cZQCLcBGAsYHQ/s1600/001.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:04:26	2333/2333	U--MC-	200	updated ('OK')	application/json	date:Wed,%2020%20May%202020%2002:04:11%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-79%2F	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed4ee6.json	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:04:39	2428/2428	U--MC-	200	updated ('OK')	text/xml	date:Wed,%2020%20May%202020%2002:04:23%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-79%2F&format=xml	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed1793	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:05:10	120948/120948	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-EdgZgoCbfKc/Xbs_h7sgSCI/AAAAAAAADNQ/Dph6-0SsKsULTXB5qitiUvRj4eY-1M1hQCLcBGAsYHQ/s1600/002.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-EdgZgoCbfKc/Xbs_h7sgSCI/AAAAAAAADNQ/Dph6-0SsKsULTXB5qitiUvRj4eY-1M1hQCLcBGAsYHQ/s1600/002.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:05:12	121605/121605	U-----	200	untouched ('')	image/jpeg	etag:%22vcf6%22	https://1.bp.blogspot.com/-85sQlRRZf6Q/Xbs_h7Q2VZI/AAAAAAAADNM/yDDqZIJDMQ42Vv_P3pavdlRv3Miqjs0vgCLcBGAsYHQ/s1600/003.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-85sQlRRZf6Q/Xbs_h7Q2VZI/AAAAAAAADNM/yDDqZIJDMQ42Vv_P3pavdlRv3Miqjs0vgCLcBGAsYHQ/s1600/003.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:05:14	111377/111377	U-----	200	untouched ('')	image/jpeg	etag:%22vcf7%22	https://1.bp.blogspot.com/-xZDZlDqcQEg/Xbs_iwyySbI/AAAAAAAADNY/U7GBPWdCv6ginxtUdrTGX23p9k3P7lT1wCLcBGAsYHQ/s1600/004.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-xZDZlDqcQEg/Xbs_iwyySbI/AAAAAAAADNY/U7GBPWdCv6ginxtUdrTGX23p9k3P7lT1wCLcBGAsYHQ/s1600/004.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:05:26	120587/120587	U-----	200	untouched ('')	image/jpeg	etag:%22vcf3%22	https://1.bp.blogspot.com/-zmfY9G7qAn0/Xbs_jHC1NJI/AAAAAAAADNc/bJRk7l5lisk0l32rHm1Tsqj7wZNsbeIGQCLcBGAsYHQ/s1600/005.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-zmfY9G7qAn0/Xbs_jHC1NJI/AAAAAAAADNc/bJRk7l5lisk0l32rHm1Tsqj7wZNsbeIGQCLcBGAsYHQ/s1600/005.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:05:58	112432/112432	U-----	200	untouched ('')	image/jpeg	etag:%22vcf3%22	https://1.bp.blogspot.com/-rLPvBlE9Dz4/Xbs_jMieLtI/AAAAAAAADNg/mSDf5IYcEeYV9FMWVX_7Q7Q1sZ3FxU1WgCLcBGAsYHQ/s1600/006.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-rLPvBlE9Dz4/Xbs_jMieLtI/AAAAAAAADNg/mSDf5IYcEeYV9FMWVX_7Q7Q1sZ3FxU1WgCLcBGAsYHQ/s1600/006.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:00	126255/126255	U-----	200	untouched ('')	image/jpeg	etag:%22vcf7%22	https://1.bp.blogspot.com/-USOvvrOayu4/Xbs_joshRuI/AAAAAAAADNk/lvX8DhrBotgCY8B8Gn3tVrOAkgXE_sObQCLcBGAsYHQ/s1600/007.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-USOvvrOayu4/Xbs_joshRuI/AAAAAAAADNk/lvX8DhrBotgCY8B8Gn3tVrOAkgXE_sObQCLcBGAsYHQ/s1600/007.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:01	115777/115777	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-i7AZkOrDFSA/Xbs_jxdyZXI/AAAAAAAADNo/GLz4hMUla_wPOJiLXFgqfHSQNLK0JvpQgCLcBGAsYHQ/s1600/008.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-i7AZkOrDFSA/Xbs_jxdyZXI/AAAAAAAADNo/GLz4hMUla_wPOJiLXFgqfHSQNLK0JvpQgCLcBGAsYHQ/s1600/008.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:13	185889/185889	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-BLa3TmTR5NY/Xbs_j8envNI/AAAAAAAADNs/zQH7Kh1_Jw8ruGC-SB3gh-TmztLP4PWWACLcBGAsYHQ/s1600/009.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-BLa3TmTR5NY/Xbs_j8envNI/AAAAAAAADNs/zQH7Kh1_Jw8ruGC-SB3gh-TmztLP4PWWACLcBGAsYHQ/s1600/009.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:15	91469/91469	U-----	200	untouched ('')	image/jpeg	date:Tue,%2019%20May%202020%2006:21:11%20GMT	https://1.bp.blogspot.com/-3ZhoWApC8pk/Xbs_k5cDNMI/AAAAAAAADN8/MBpIOyi2yhAM2Paqk6y95r64-nizKFy3wCLcBGAsYHQ/s1600/013.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-3ZhoWApC8pk/Xbs_k5cDNMI/AAAAAAAADN8/MBpIOyi2yhAM2Paqk6y95r64-nizKFy3wCLcBGAsYHQ/s1600/013.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:45	104048/104048	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-gQ-I5o1SUtA/Xbs_kAcjP8I/AAAAAAAADNw/XjNPy-ECmXo_YbAERxLUD7uOvUDDIaqWQCLcBGAsYHQ/s1600/010.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-gQ-I5o1SUtA/Xbs_kAcjP8I/AAAAAAAADNw/XjNPy-ECmXo_YbAERxLUD7uOvUDDIaqWQCLcBGAsYHQ/s1600/010.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:47	116108/116108	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-5G6Srtn0Ghw/Xbs_kWx8yNI/AAAAAAAADN4/aZKcR1bBdL4aw2Et8ixskd_qLSL5ABy0QCLcBGAsYHQ/s1600/011.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-5G6Srtn0Ghw/Xbs_kWx8yNI/AAAAAAAADN4/aZKcR1bBdL4aw2Et8ixskd_qLSL5ABy0QCLcBGAsYHQ/s1600/011.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:06:48	117822/117822	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-mg-bg4MD_GU/Xbs_kpQJZRI/AAAAAAAADN0/IrDp88vb_WM6J9vNw_ZEAlFKxjbmJt1YgCLcBGAsYHQ/s1600/012.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-mg-bg4MD_GU/Xbs_kpQJZRI/AAAAAAAADN0/IrDp88vb_WM6J9vNw_ZEAlFKxjbmJt1YgCLcBGAsYHQ/s1600/012.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:07:02	112447/112447	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-G6uZbTRKW5E/Xbs_lfSOHXI/AAAAAAAADOA/Ak6UVM5KlqsSf5NweC5ZzQ-2yHQz1Io5wCLcBGAsYHQ/s1600/014.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-G6uZbTRKW5E/Xbs_lfSOHXI/AAAAAAAADOA/Ak6UVM5KlqsSf5NweC5ZzQ-2yHQz1Io5wCLcBGAsYHQ/s1600/014.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:07:32	111375/111375	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-zXyACtyBxPQ/Xbs_ltjXaNI/AAAAAAAADOE/Pz0HNUyn45EF9fROoPKzuQ-nX3nVW3QlACLcBGAsYHQ/s1600/015.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-zXyACtyBxPQ/Xbs_ltjXaNI/AAAAAAAADOE/Pz0HNUyn45EF9fROoPKzuQ-nX3nVW3QlACLcBGAsYHQ/s1600/015.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:07:34	176045/176045	U-----	200	untouched ('')	image/jpeg	etag:%22vcf3%22	https://1.bp.blogspot.com/-OSgCfKrE8sk/Xbs_lsfbp7I/AAAAAAAADOI/N4895N62ylA9Y7K82t8AWfBlnabQAbkCgCLcBGAsYHQ/s1600/016.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-OSgCfKrE8sk/Xbs_lsfbp7I/AAAAAAAADOI/N4895N62ylA9Y7K82t8AWfBlnabQAbkCgCLcBGAsYHQ/s1600/016.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:07:35	60932/60932	U-----	200	untouched ('')	image/jpeg	etag:%22vcf7%22	https://1.bp.blogspot.com/-Q-UtJDyH2D4/Xbs_mPBukPI/AAAAAAAADOM/LvSl50L18kIQt1odElB_6khGM2Hoz-_NwCLcBGAsYHQ/s1600/017.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-Q-UtJDyH2D4/Xbs_mPBukPI/AAAAAAAADOM/LvSl50L18kIQt1odElB_6khGM2Hoz-_NwCLcBGAsYHQ/s1600/017.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:07:49	122187/122187	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-a_KGiFJ3jmc/Xbs_mBBJhDI/AAAAAAAADOQ/MZgPi1k3nv8JCf7wytCqCp6TgCX6HahGQCLcBGAsYHQ/s1600/018.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-a_KGiFJ3jmc/Xbs_mBBJhDI/AAAAAAAADOQ/MZgPi1k3nv8JCf7wytCqCp6TgCX6HahGQCLcBGAsYHQ/s1600/018.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:08:20	93265/93265	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-aUDPSAmhI1g/Xbs_mRIEVFI/AAAAAAAADOU/RKjW5p_fjCs_Bcyg6a_PdnjKMSCi3sBFACLcBGAsYHQ/s1600/019.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-aUDPSAmhI1g/Xbs_mRIEVFI/AAAAAAAADOU/RKjW5p_fjCs_Bcyg6a_PdnjKMSCi3sBFACLcBGAsYHQ/s1600/019.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:08:22	98637/98637	U-----	200	untouched ('')	image/jpeg	etag:%22vcf2%22	https://1.bp.blogspot.com/-AxOUN77aQDs/Xbs_mlhhQnI/AAAAAAAADOY/WSe3uGFR6g87hJKjdLkNzXSWpbMlJRUZgCLcBGAsYHQ/s1600/020.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-AxOUN77aQDs/Xbs_mlhhQnI/AAAAAAAADOY/WSe3uGFR6g87hJKjdLkNzXSWpbMlJRUZgCLcBGAsYHQ/s1600/020.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:08:23	84083/84083	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-qBnlAq_2kCc/Xbs_nHuGx6I/AAAAAAAADOc/VyFW9oMMqSIJ4ewYWnTLquvwDFj6LZuAACLcBGAsYHQ/s1600/021.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-qBnlAq_2kCc/Xbs_nHuGx6I/AAAAAAAADOc/VyFW9oMMqSIJ4ewYWnTLquvwDFj6LZuAACLcBGAsYHQ/s1600/021.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:08:37	111924/111924	U-----	200	untouched ('')	image/jpeg	etag:%22vcf7%22	https://1.bp.blogspot.com/-VyXiyLzfFlM/Xbs_nVMMJAI/AAAAAAAADOg/gFJH04QpuJwT_fEZjUEJEg-N1Ho1r0ppgCLcBGAsYHQ/s1600/022.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-VyXiyLzfFlM/Xbs_nVMMJAI/AAAAAAAADOg/gFJH04QpuJwT_fEZjUEJEg-N1Ho1r0ppgCLcBGAsYHQ/s1600/022.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:07	76941/76941	U-----	200	untouched ('')	image/jpeg	etag:%22vcf3%22	https://1.bp.blogspot.com/-yxjVgBRAFBo/Xbs_nrwlw2I/AAAAAAAADOk/IvkJcVeW51IR3wQZZNg5hImN3zjPVob_ACLcBGAsYHQ/s1600/023.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-yxjVgBRAFBo/Xbs_nrwlw2I/AAAAAAAADOk/IvkJcVeW51IR3wQZZNg5hImN3zjPVob_ACLcBGAsYHQ/s1600/023.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:09	99233/99233	U-----	200	untouched ('')	image/jpeg	etag:%22vcf6%22	https://1.bp.blogspot.com/-sjSOfN2tK9g/Xbs_nzH5NbI/AAAAAAAADOo/r0EtljSEAgMgLh-X4O07ho-oRljcWhtGwCLcBGAsYHQ/s1600/024.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-sjSOfN2tK9g/Xbs_nzH5NbI/AAAAAAAADOo/r0EtljSEAgMgLh-X4O07ho-oRljcWhtGwCLcBGAsYHQ/s1600/024.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:10	340391/340391	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-4xMzLvWEwh0/Xbs_oUao_jI/AAAAAAAADOs/fmEAp1ziCCUogExymmNidmjbHdtTkRlMgCLcBGAsYHQ/s1600/025.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-4xMzLvWEwh0/Xbs_oUao_jI/AAAAAAAADOs/fmEAp1ziCCUogExymmNidmjbHdtTkRlMgCLcBGAsYHQ/s1600/025.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:24	73738/73738	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-roVfpSOBiKk/Xbs_o6M1q1I/AAAAAAAADOw/IqBmoc7yC3c6aIcxGtBpXWW0nNINTLyxwCLcBGAsYHQ/s1600/026.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-roVfpSOBiKk/Xbs_o6M1q1I/AAAAAAAADOw/IqBmoc7yC3c6aIcxGtBpXWW0nNINTLyxwCLcBGAsYHQ/s1600/026.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:54	92363/92363	U-----	200	untouched ('')	image/jpeg	etag:%22vcf4%22	https://1.bp.blogspot.com/-NTQbqA3sls8/Xbs_pNLDDoI/AAAAAAAADO0/uA8xt-lbxYEF7eOzmVK3NuwumvTsWmfJwCLcBGAsYHQ/s1600/027.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-NTQbqA3sls8/Xbs_pNLDDoI/AAAAAAAADO0/uA8xt-lbxYEF7eOzmVK3NuwumvTsWmfJwCLcBGAsYHQ/s1600/027.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:56	168225/168225	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-QV5SRYeJoqE/Xbs_pZdWhVI/AAAAAAAADO4/-oNg3AMQAZgMhtPo0o63aWBU_xW1ngw8gCLcBGAsYHQ/s1600/028.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-QV5SRYeJoqE/Xbs_pZdWhVI/AAAAAAAADO4/-oNg3AMQAZgMhtPo0o63aWBU_xW1ngw8gCLcBGAsYHQ/s1600/028.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
05:09:58	187113/187113	U-----	200	untouched ('')	image/jpeg	etag:%22vcf5%22	https://1.bp.blogspot.com/-moJ1vWWATQY/Xbs_plIfEXI/AAAAAAAADO8/zIh48qn4Wl8cqYtjGl5uwdlR3HBps1ZkQCLcBGAsYHQ/s1600/029.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-moJ1vWWATQY/Xbs_plIfEXI/AAAAAAAADO8/zIh48qn4Wl8cqYtjGl5uwdlR3HBps1ZkQCLcBGAsYHQ/s1600/029.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-79/)
